GEOID,NAME,NAME_clean,median_age_2024,median_household_income_final_2024_dollars,income_source,median_household_income_2024,median_household_income_2019_in_2024_dollars,B14007_017E_2024,B14007_018E_2024,GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NAME_from_shape,NAME_clean_shape
484530024402,Block Group 2; Census Tract 24.40; Travis County; Texas,"Block Group 2, Census Tract 24.4, Travis County, Texas",30.2,61599.0,ACS 2024,61599.0,,58.0,0.0,G48045300024402,48,453,002440,2,1500000US484530024402,Block Group 2,G5030,S,10138555.0,2757.0,+30.1448973,-097.7480990,17577.8755533,10141309.7131,"Block Group 2, Census Tract 24.40, Travis County, Texas","Block Group 2, Census Tract 24.4, Travis County, Texas"
484530024412,Block Group 2; Census Tract 24.41; Travis County; Texas,"Block Group 2, Census Tract 24.41, Travis County, Texas",46.8,,,,,68.0,0.0,G48045300024412,48,453,002441,2,1500000US484530024412,Block Group 2,G5030,S,465420.0,0.0,+30.1839084,-097.7613455,2672.02197441,465418.684715,"Block Group 2, Census Tract 24.41, Travis County, Texas","Block Group 2, Census Tract 24.41, Travis County, Texas"
484530024422,Block Group 2; Census Tract 24.42; Travis County; Texas,"Block Group 2, Census Tract 24.42, Travis County, Texas",36.7,104207.0,ACS 2024,104207.0,,0.0,27.0,G48045300024422,48,453,002442,2,1500000US484530024422,Block Group 2,G5030,S,857082.0,0.0,+30.1769989,-097.7552475,4528.35541668,857083.291041,"Block Group 2, Census Tract 24.42, Travis County, Texas","Block Group 2, Census Tract 24.42, Travis County, Texas"
484530024432,Block Group 2; Census Tract 24.43; Travis County; Texas,"Block Group 2, Census Tract 24.43, Travis County, Texas",27.2,84926.0,ACS 2024,84926.0,,0.0,102.0,G48045300024432,48,453,002443,2,1500000US484530024432,Block Group 2,G5030,S,283763.0,0.0,+30.1992212,-097.7731079,2171.25948302,283763.78745,"Block Group 2, Census Tract 24.43, Travis County, Texas","Block Group 2, Census Tract 24.43, Travis County, Texas"
484530024442,Block Group 2; Census Tract 24.44; Travis County; Texas,"Block Group 2, Census Tract 24.44, Travis County, Texas",39.7,75849.0,ACS 2024,75849.0,,114.0,14.0,G48045300024442,48,453,002444,2,1500000US484530024442,Block Group 2,G5030,S,791259.0,0.0,+30.2025119,-097.7798612,3566.48765848,791259.607052,"Block Group 2, Census Tract 24.44, Travis County, Texas","Block Group 2, Census Tract 24.44, Travis County, Texas"
484530024452,Block Group 2; Census Tract 24.45; Travis County; Texas,"Block Group 2, Census Tract 24.45, Travis County, Texas",40.0,108021.0,ACS 2024,108021.0,,98.0,24.0,G48045300024452,48,453,002445,2,1500000US484530024452,Block Group 2,G5030,S,2649371.0,0.0,+30.1489035,-097.7756130,9716.93161437,2649372.44929,"Block Group 2, Census Tract 24.45, Travis County, Texas","Block Group 2, Census Tract 24.45, Travis County, Texas"
484530024472,Block Group 2; Census Tract 24.47; Travis County; Texas,"Block Group 2, Census Tract 24.47, Travis County, Texas",38.5,116729.0,ACS 2024,116729.0,,64.0,31.0,G48045300024472,48,453,002447,2,1500000US484530024472,Block Group 2,G5030,S,3495615.0,0.0,+30.2065646,-097.7271093,8150.04989164,3495616.23074,"Block Group 2, Census Tract 24.47, Travis County, Texas","Block Group 2, Census Tract 24.47, Travis County, Texas"
484530024482,Block Group 2; Census Tract 24.48; Travis County; Texas,"Block Group 2, Census Tract 24.48, Travis County, Texas",37.7,114096.0,ACS 2024,114096.0,,36.0,0.0,G48045300024482,48,453,002448,2,1500000US484530024482,Block Group 2,G5030,S,2751164.0,0.0,+30.2016485,-097.6954345,7363.20207402,2751164.74666,"Block Group 2, Census Tract 24.48, Travis County, Texas","Block Group 2, Census Tract 24.48, Travis County, Texas"
484530024492,Block Group 2; Census Tract 24.49; Travis County; Texas,"Block Group 2, Census Tract 24.49, Travis County, Texas",44.2,85087.0,ACS 2024,85087.0,,108.0,18.0,G48045300024492,48,453,002449,2,1500000US484530024492,Block Group 2,G5030,S,13396139.0,0.0,+30.1566349,-097.6637092,17913.651049,13396143.6485,"Block Group 2, Census Tract 24.49, Travis County, Texas","Block Group 2, Census Tract 24.49, Travis County, Texas"
484530024512,Block Group 2; Census Tract 24.51; Travis County; Texas,"Block Group 2, Census Tract 24.51, Travis County, Texas",30.9,76762.0,ACS 2024,76762.0,,173.0,23.0,G48045300024512,48,453,002451,2,1500000US484530024512,Block Group 2,G5030,S,1947778.0,2146.0,+30.1628795,-097.7822419,6534.0661996,1949922.8636,"Block Group 2, Census Tract 24.51, Travis County, Texas","Block Group 2, Census Tract 24.51, Travis County, Texas"
484530024522,Block Group 2; Census Tract 24.52; Travis County; Texas,"Block Group 2, Census Tract 24.52, Travis County, Texas",39.9,57722.0,ACS 2024,57722.0,,67.0,0.0,G48045300024522,48,453,002452,2,1500000US484530024522,Block Group 2,G5030,S,7497811.0,0.0,+30.1859260,-097.6308751,11169.3943234,7497806.80602,"Block Group 2, Census Tract 24.52, Travis County, Texas","Block Group 2, Census Tract 24.52, Travis County, Texas"
484530024532,Block Group 2; Census Tract 24.53; Travis County; Texas,"Block Group 2, Census Tract 24.53, Travis County, Texas",35.1,99138.0,ACS 2024,99138.0,,27.0,42.0,G48045300024532,48,453,002453,2,1500000US484530024532,Block Group 2,G5030,S,1059131.0,0.0,+30.1715800,-097.6156723,4209.78901254,1059131.39417,"Block Group 2, Census Tract 24.53, Travis County, Texas","Block Group 2, Census Tract 24.53, Travis County, Texas"
484530025002,Block Group 2; Census Tract 25; Travis County; Texas,"Block Group 2, Census Tract 25, Travis County, Texas",47.1,123382.0,ACS 2024,123382.0,130084.42597308112,0.0,0.0,G48045300025002,48,453,002500,2,1500000US484530025002,Block Group 2,G5030,S,1338704.0,0.0,+30.4210139,-097.7533129,7155.12015619,1338704.1444,"Block Group 2, Census Tract 25, Travis County, Texas","Block Group 2, Census Tract 25, Travis County, Texas"
484530003022,Block Group 2; Census Tract 3.02; Travis County; Texas,"Block Group 2, Census Tract 3.02, Travis County, Texas",28.6,55598.67188068388,ACS 2019 adjusted to 2024 dollars,,55598.67188068388,120.0,330.0,G48045300003022,48,453,000302,2,1500000US484530003022,Block Group 2,G5030,S,339761.0,0.0,+30.3034630,-097.7235799,2350.66065116,339758.83149,"Block Group 2, Census Tract 3.02, Travis County, Texas","Block Group 2, Census Tract 3.02, Travis County, Texas"
484530003042,Block Group 2; Census Tract 3.04; Travis County; Texas,"Block Group 2, Census Tract 3.04, Travis County, Texas",32.2,97250.0,ACS 2024,97250.0,120353.15532921061,64.0,215.0,G48045300003042,48,453,000304,2,1500000US484530003042,Block Group 2,G5030,S,600548.0,0.0,+30.3105055,-097.7192952,3451.93241081,600548.366882,"Block Group 2, Census Tract 3.04, Travis County, Texas","Block Group 2, Census Tract 3.04, Travis County, Texas"
484530003052,Block Group 2; Census Tract 3.05; Travis County; Texas,"Block Group 2, Census Tract 3.05, Travis County, Texas",35.6,56309.0,ACS 2024,56309.0,64975.34194252455,47.0,29.0,G48045300003052,48,453,000305,2,1500000US484530003052,Block Group 2,G5030,S,619638.0,0.0,+30.3138371,-097.7287094,3374.86633122,619637.166106,"Block Group 2, Census Tract 3.05, Travis County, Texas","Block Group 2, Census Tract 3.05, Travis County, Texas"
484530003092,Block Group 2; Census Tract 3.09; Travis County; Texas,"Block Group 2, Census Tract 3.09, Travis County, Texas",50.2,,,,,7.0,0.0,G48045300003092,48,453,000309,2,1500000US484530003092,Block Group 2,G5030,S,374562.0,0.0,+30.2892940,-097.7032871,2511.12517443,374562.423372,"Block Group 2, Census Tract 3.09, Travis County, Texas","Block Group 2, Census Tract 3.09, Travis County, Texas"
484530300002,Block Group 2; Census Tract 300; Travis County; Texas,"Block Group 2, Census Tract 300, Travis County, Texas",51.1,189875.0,ACS 2024,189875.0,,0.0,0.0,G48045300300002,48,453,030000,2,1500000US484530300002,Block Group 2,G5030,S,588673.0,0.0,+30.3651822,-097.7659989,3357.4211083,588674.201587,"Block Group 2, Census Tract 300, Travis County, Texas","Block Group 2, Census Tract 300, Travis County, Texas"
484530301002,Block Group 2; Census Tract 301; Travis County; Texas,"Block Group 2, Census Tract 301, Travis County, Texas",51.2,96250.0,ACS 2024,96250.0,,10.0,17.0,G48045300301002,48,453,030100,2,1500000US484530301002,Block Group 2,G5030,S,892535.0,0.0,+30.3808946,-097.7615409,5387.36109058,892534.174256,"Block Group 2, Census Tract 301, Travis County, Texas","Block Group 2, Census Tract 301, Travis County, Texas"
484530302002,Block Group 2; Census Tract 302; Travis County; Texas,"Block Group 2, Census Tract 302, Travis County, Texas",35.6,71612.0,ACS 2024,71612.0,,122.0,0.0,G48045300302002,48,453,030200,2,1500000US484530302002,Block Group 2,G5030,S,733306.0,0.0,+30.3780879,-097.7426101,4366.79083132,733305.241427,"Block Group 2, Census Tract 302, Travis County, Texas","Block Group 2, Census Tract 302, Travis County, Texas"
484530303002,Block Group 2; Census Tract 303; Travis County; Texas,"Block Group 2, Census Tract 303, Travis County, Texas",46.3,54527.0,ACS 2024,54527.0,,48.0,11.0,G48045300303002,48,453,030300,2,1500000US484530303002,Block Group 2,G5030,S,739454.0,0.0,+30.2205495,-097.8007793,3602.59067482,739453.77957,"Block Group 2, Census Tract 303, Travis County, Texas","Block Group 2, Census Tract 303, Travis County, Texas"
484530304002,Block Group 2; Census Tract 304; Travis County; Texas,"Block Group 2, Census Tract 304, Travis County, Texas",45.8,92935.0,ACS 2024,92935.0,,28.0,12.0,G48045300304002,48,453,030400,2,1500000US484530304002,Block Group 2,G5030,S,955624.0,0.0,+30.2086419,-097.8007751,4227.05256828,955622.676689,"Block Group 2, Census Tract 304, Travis County, Texas","Block Group 2, Census Tract 304, Travis County, Texas"
484530305002,Block Group 2; Census Tract 305; Travis County; Texas,"Block Group 2, Census Tract 305, Travis County, Texas",45.8,126471.0,ACS 2024,126471.0,,106.0,18.0,G48045300305002,48,453,030500,2,1500000US484530305002,Block Group 2,G5030,S,1312571.0,0.0,+30.3784637,-097.7894043,6198.98434249,1312570.06187,"Block Group 2, Census Tract 305, Travis County, Texas","Block Group 2, Census Tract 305, Travis County, Texas"
484530306002,Block Group 2; Census Tract 306; Travis County; Texas,"Block Group 2, Census Tract 306, Travis County, Texas",39.9,113349.0,ACS 2024,113349.0,,95.0,24.0,G48045300306002,48,453,030600,2,1500000US484530306002,Block Group 2,G5030,S,736597.0,0.0,+30.3544513,-097.7627890,4080.586141,736598.203609,"Block Group 2, Census Tract 306, Travis County, Texas","Block Group 2, Census Tract 306, Travis County, Texas"
484530307002,Block Group 2; Census Tract 307; Travis County; Texas,"Block Group 2, Census Tract 307, Travis County, Texas",62.3,122546.0,ACS 2024,122546.0,,26.0,0.0,G48045300307002,48,453,030700,2,1500000US484530307002,Block Group 2,G5030,S,755460.0,0.0,+30.3459974,-097.7755599,3859.53381409,755459.528396,"Block Group 2, Census Tract 307, Travis County, Texas","Block Group 2, Census Tract 307, Travis County, Texas"
484530308002,Block Group 2; Census Tract 308; Travis County; Texas,"Block Group 2, Census Tract 308, Travis County, Texas",31.9,55779.0,ACS 2024,55779.0,,127.0,44.0,G48045300308002,48,453,030800,2,1500000US484530308002,Block Group 2,G5030,S,1248779.0,0.0,+30.3924653,-097.7486693,6595.93931986,1248780.30782,"Block Group 2, Census Tract 308, Travis County, Texas","Block Group 2, Census Tract 308, Travis County, Texas"
484530309002,Block Group 2; Census Tract 309; Travis County; Texas,"Block Group 2, Census Tract 309, Travis County, Texas",37.8,134348.0,ACS 2024,134348.0,,81.0,49.0,G48045300309002,48,453,030900,2,1500000US484530309002,Block Group 2,G5030,S,1371471.0,0.0,+30.1898798,-097.8199080,7500.37090877,1371468.61091,"Block Group 2, Census Tract 309, Travis County, Texas","Block Group 2, Census Tract 309, Travis County, Texas"
484530310002,Block Group 2; Census Tract 310; Travis County; Texas,"Block Group 2, Census Tract 310, Travis County, Texas",42.0,111919.0,ACS 2024,111919.0,,0.0,14.0,G48045300310002,48,453,031000,2,1500000US484530310002,Block Group 2,G5030,S,427929.0,0.0,+30.2069478,-097.8333743,3613.08943049,427928.690796,"Block Group 2, Census Tract 310, Travis County, Texas","Block Group 2, Census Tract 310, Travis County, Texas"
484530311002,Block Group 2; Census Tract 311; Travis County; Texas,"Block Group 2, Census Tract 311, Travis County, Texas",39.5,144167.0,ACS 2024,144167.0,,76.0,30.0,G48045300311002,48,453,031100,2,1500000US484530311002,Block Group 2,G5030,S,2582509.0,0.0,+30.2264940,-097.9019313,7559.61534001,2582509.29091,"Block Group 2, Census Tract 311, Travis County, Texas","Block Group 2, Census Tract 311, Travis County, Texas"
484530312002,Block Group 2; Census Tract 312; Travis County; Texas,"Block Group 2, Census Tract 312, Travis County, Texas",52.4,180139.0,ACS 2024,180139.0,,17.0,0.0,G48045300312002,48,453,031200,2,1500000US484530312002,Block Group 2,G5030,S,1329545.0,0.0,+30.2208548,-097.8472216,4849.75909855,1329544.36408,"Block Group 2, Census Tract 312, Travis County, Texas","Block Group 2, Census Tract 312, Travis County, Texas"
484530313002,Block Group 2; Census Tract 313; Travis County; Texas,"Block Group 2, Census Tract 313, Travis County, Texas",44.3,171071.0,ACS 2024,171071.0,,70.0,6.0,G48045300313002,48,453,031300,2,1500000US484530313002,Block Group 2,G5030,S,2399913.0,0.0,+30.1851088,-097.8596173,9790.83269907,2399912.54222,"Block Group 2, Census Tract 313, Travis County, Texas","Block Group 2, Census Tract 313, Travis County, Texas"
484530314002,Block Group 2; Census Tract 314; Travis County; Texas,"Block Group 2, Census Tract 314, Travis County, Texas",58.3,68029.0,ACS 2024,68029.0,,12.0,0.0,G48045300314002,48,453,031400,2,1500000US484530314002,Block Group 2,G5030,S,3535312.0,2423228.0,+30.4043358,-097.9121703,10563.0687781,5958541.39897,"Block Group 2, Census Tract 314, Travis County, Texas","Block Group 2, Census Tract 314, Travis County, Texas"
484530315002,Block Group 2; Census Tract 315; Travis County; Texas,"Block Group 2, Census Tract 315, Travis County, Texas",40.0,93183.0,ACS 2024,93183.0,,0.0,60.0,G48045300315002,48,453,031500,2,1500000US484530315002,Block Group 2,G5030,S,1492370.0,0.0,+30.3781737,-097.9274369,6758.12575028,1492369.50914,"Block Group 2, Census Tract 315, Travis County, Texas","Block Group 2, Census Tract 315, Travis County, Texas"
484530316002,Block Group 2; Census Tract 316; Travis County; Texas,"Block Group 2, Census Tract 316, Travis County, Texas",40.6,86705.0,ACS 2024,86705.0,,14.0,53.0,G48045300316002,48,453,031600,2,1500000US484530316002,Block Group 2,G5030,S,907823.0,0.0,+30.4176999,-097.7356464,4814.84083711,907821.974725,"Block Group 2, Census Tract 316, Travis County, Texas","Block Group 2, Census Tract 316, Travis County, Texas"
484530317002,Block Group 2; Census Tract 317; Travis County; Texas,"Block Group 2, Census Tract 317, Travis County, Texas",35.6,114688.0,ACS 2024,114688.0,,38.0,41.0,G48045300317002,48,453,031700,2,1500000US484530317002,Block Group 2,G5030,S,504708.0,0.0,+30.1857705,-097.8344716,4232.31110305,504708.198123,"Block Group 2, Census Tract 317, Travis County, Texas","Block Group 2, Census Tract 317, Travis County, Texas"
484530318002,Block Group 2; Census Tract 318; Travis County; Texas,"Block Group 2, Census Tract 318, Travis County, Texas",46.6,92841.0,ACS 2024,92841.0,,0.0,21.0,G48045300318002,48,453,031800,2,1500000US484530318002,Block Group 2,G5030,S,851519.0,0.0,+30.1845976,-097.8227741,4200.49389971,851520.202065,"Block Group 2, Census Tract 318, Travis County, Texas","Block Group 2, Census Tract 318, Travis County, Texas"
484530319002,Block Group 2; Census Tract 319; Travis County; Texas,"Block Group 2, Census Tract 319, Travis County, Texas",32.6,96000.0,ACS 2024,96000.0,,51.0,9.0,G48045300319002,48,453,031900,2,1500000US484530319002,Block Group 2,G5030,S,873686.0,0.0,+30.1650580,-097.8255046,4987.1892404,873685.373868,"Block Group 2, Census Tract 319, Travis County, Texas","Block Group 2, Census Tract 319, Travis County, Texas"
484530320002,Block Group 2; Census Tract 320; Travis County; Texas,"Block Group 2, Census Tract 320, Travis County, Texas",25.0,88486.0,ACS 2024,88486.0,,0.0,35.0,G48045300320002,48,453,032000,2,1500000US484530320002,Block Group 2,G5030,S,751629.0,0.0,+30.2342266,-097.8327806,3968.89121595,751631.380137,"Block Group 2, Census Tract 320, Travis County, Texas","Block Group 2, Census Tract 320, Travis County, Texas"
484530321002,Block Group 2; Census Tract 321; Travis County; Texas,"Block Group 2, Census Tract 321, Travis County, Texas",44.6,84151.0,ACS 2024,84151.0,,25.0,2.0,G48045300321002,48,453,032100,2,1500000US484530321002,Block Group 2,G5030,S,3212464.0,0.0,+30.2247727,-097.8151063,8576.02651642,3212461.98278,"Block Group 2, Census Tract 321, Travis County, Texas","Block Group 2, Census Tract 321, Travis County, Texas"
484530322002,Block Group 2; Census Tract 322; Travis County; Texas,"Block Group 2, Census Tract 322, Travis County, Texas",52.6,174063.0,ACS 2024,174063.0,,15.0,9.0,G48045300322002,48,453,032200,2,1500000US484530322002,Block Group 2,G5030,S,931240.0,0.0,+30.3649684,-097.7560623,4051.21545128,931243.764973,"Block Group 2, Census Tract 322, Travis County, Texas","Block Group 2, Census Tract 322, Travis County, Texas"
484530323002,Block Group 2; Census Tract 323; Travis County; Texas,"Block Group 2, Census Tract 323, Travis County, Texas",33.5,72273.0,ACS 2024,72273.0,,38.0,116.0,G48045300323002,48,453,032300,2,1500000US484530323002,Block Group 2,G5030,S,447511.0,0.0,+30.3600663,-097.7486336,2937.3695159,447508.992351,"Block Group 2, Census Tract 323, Travis County, Texas","Block Group 2, Census Tract 323, Travis County, Texas"
484530325002,Block Group 2; Census Tract 325; Travis County; Texas,"Block Group 2, Census Tract 325, Travis County, Texas",40.0,126375.0,ACS 2024,126375.0,,0.0,38.0,G48045300325002,48,453,032500,2,1500000US484530325002,Block Group 2,G5030,S,1897506.0,0.0,+30.4029496,-097.7353132,7709.71933146,1897506.80316,"Block Group 2, Census Tract 325, Travis County, Texas","Block Group 2, Census Tract 325, Travis County, Texas"
484530326002,Block Group 2; Census Tract 326; Travis County; Texas,"Block Group 2, Census Tract 326, Travis County, Texas",52.6,186313.0,ACS 2024,186313.0,,73.0,39.0,G48045300326002,48,453,032600,2,1500000US484530326002,Block Group 2,G5030,S,4715292.0,0.0,+30.4065207,-097.7812512,13362.8620156,4715292.78505,"Block Group 2, Census Tract 326, Travis County, Texas","Block Group 2, Census Tract 326, Travis County, Texas"
484530327002,Block Group 2; Census Tract 327; Travis County; Texas,"Block Group 2, Census Tract 327, Travis County, Texas",34.5,98750.0,ACS 2024,98750.0,,73.0,19.0,G48045300327002,48,453,032700,2,1500000US484530327002,Block Group 2,G5030,S,952976.0,0.0,+30.4276417,-097.7657973,4189.29385152,952976.258078,"Block Group 2, Census Tract 327, Travis County, Texas","Block Group 2, Census Tract 327, Travis County, Texas"
484530329002,Block Group 2; Census Tract 329; Travis County; Texas,"Block Group 2, Census Tract 329, Travis County, Texas",49.2,250001.0,ACS 2024,250001.0,,0.0,29.0,G48045300329002,48,453,032900,2,1500000US484530329002,Block Group 2,G5030,S,5262747.0,112237.0,+30.3570000,-097.8523643,13125.6164982,5374978.83817,"Block Group 2, Census Tract 329, Travis County, Texas","Block Group 2, Census Tract 329, Travis County, Texas"
484530330002,Block Group 2; Census Tract 330; Travis County; Texas,"Block Group 2, Census Tract 330, Travis County, Texas",36.8,115179.0,ACS 2024,115179.0,,64.0,40.0,G48045300330002,48,453,033000,2,1500000US484530330002,Block Group 2,G5030,S,2117032.0,0.0,+30.2405798,-097.8993997,6579.50087238,2117028.68576,"Block Group 2, Census Tract 330, Travis County, Texas","Block Group 2, Census Tract 330, Travis County, Texas"
484530331002,Block Group 2; Census Tract 331; Travis County; Texas,"Block Group 2, Census Tract 331, Travis County, Texas",54.3,145972.0,ACS 2024,145972.0,,35.0,0.0,G48045300331002,48,453,033100,2,1500000US484530331002,Block Group 2,G5030,S,1707674.0,0.0,+30.3597970,-097.9916606,6993.72234347,1707673.61031,"Block Group 2, Census Tract 331, Travis County, Texas","Block Group 2, Census Tract 331, Travis County, Texas"
484530332002,Block Group 2; Census Tract 332; Travis County; Texas,"Block Group 2, Census Tract 332, Travis County, Texas",45.9,121592.0,ACS 2024,121592.0,,52.0,36.0,G48045300332002,48,453,033200,2,1500000US484530332002,Block Group 2,G5030,S,1139641.0,0.0,+30.1517243,-097.8304739,5385.20778983,1139642.2448,"Block Group 2, Census Tract 332, Travis County, Texas","Block Group 2, Census Tract 332, Travis County, Texas"
484530333002,Block Group 2; Census Tract 333; Travis County; Texas,"Block Group 2, Census Tract 333, Travis County, Texas",59.4,185051.0,ACS 2024,185051.0,,0.0,0.0,G48045300333002,48,453,033300,2,1500000US484530333002,Block Group 2,G5030,S,847535.0,0.0,+30.1674210,-097.8639035,5244.70758227,847535.039481,"Block Group 2, Census Tract 333, Travis County, Texas","Block Group 2, Census Tract 333, Travis County, Texas"
484530334002,Block Group 2; Census Tract 334; Travis County; Texas,"Block Group 2, Census Tract 334, Travis County, Texas",43.0,97267.0,ACS 2024,97267.0,,106.0,25.0,G48045300334002,48,453,033400,2,1500000US484530334002,Block Group 2,G5030,S,625181.0,0.0,+30.2101653,-097.8449107,4217.7627604,625181.896808,"Block Group 2, Census Tract 334, Travis County, Texas","Block Group 2, Census Tract 334, Travis County, Texas"
484530335002,Block Group 2; Census Tract 335; Travis County; Texas,"Block Group 2, Census Tract 335, Travis County, Texas",31.9,130284.0,ACS 2024,130284.0,,33.0,57.0,G48045300335002,48,453,033500,2,1500000US484530335002,Block Group 2,G5030,S,501099.0,0.0,+30.1987068,-097.8438377,2858.40659895,501098.030474,"Block Group 2, Census Tract 335, Travis County, Texas","Block Group 2, Census Tract 335, Travis County, Texas"
484530336002,Block Group 2; Census Tract 336; Travis County; Texas,"Block Group 2, Census Tract 336, Travis County, Texas",63.4,219297.0,ACS 2024,219297.0,,0.0,0.0,G48045300336002,48,453,033600,2,1500000US484530336002,Block Group 2,G5030,S,2078433.0,0.0,+30.3500730,-097.9704820,6320.05633777,2078433.92839,"Block Group 2, Census Tract 336, Travis County, Texas","Block Group 2, Census Tract 336, Travis County, Texas"
484530337002,Block Group 2; Census Tract 337; Travis County; Texas,"Block Group 2, Census Tract 337, Travis County, Texas",38.1,178026.0,ACS 2024,178026.0,,43.0,29.0,G48045300337002,48,453,033700,2,1500000US484530337002,Block Group 2,G5030,S,1231932.0,0.0,+30.4398295,-097.7906726,4959.21641566,1231929.42957,"Block Group 2, Census Tract 337, Travis County, Texas","Block Group 2, Census Tract 337, Travis County, Texas"
484530338002,Block Group 2; Census Tract 338; Travis County; Texas,"Block Group 2, Census Tract 338, Travis County, Texas",50.6,204145.0,ACS 2024,204145.0,,4.0,7.0,G48045300338002,48,453,033800,2,1500000US484530338002,Block Group 2,G5030,S,1380562.0,0.0,+30.4293911,-097.7918643,6584.49557455,1380562.31214,"Block Group 2, Census Tract 338, Travis County, Texas","Block Group 2, Census Tract 338, Travis County, Texas"
484530339002,Block Group 2; Census Tract 339; Travis County; Texas,"Block Group 2, Census Tract 339, Travis County, Texas",49.9,131563.0,ACS 2024,131563.0,,53.0,0.0,G48045300339002,48,453,033900,2,1500000US484530339002,Block Group 2,G5030,S,2665183.0,181554.0,+30.3416231,-097.8693712,9298.15277034,2846733.19108,"Block Group 2, Census Tract 339, Travis County, Texas","Block Group 2, Census Tract 339, Travis County, Texas"
484530340002,Block Group 2; Census Tract 340; Travis County; Texas,"Block Group 2, Census Tract 340, Travis County, Texas",54.5,,,,,8.0,19.0,G48045300340002,48,453,034000,2,1500000US484530340002,Block Group 2,G5030,S,1028154.0,0.0,+30.3127986,-097.9255472,5202.6325475,1028153.40428,"Block Group 2, Census Tract 340, Travis County, Texas","Block Group 2, Census Tract 340, Travis County, Texas"
484530341002,Block Group 2; Census Tract 341; Travis County; Texas,"Block Group 2, Census Tract 341, Travis County, Texas",36.4,154121.0,ACS 2024,154121.0,,22.0,14.0,G48045300341002,48,453,034100,2,1500000US484530341002,Block Group 2,G5030,S,614221.0,0.0,+30.4444460,-097.7483081,3451.25716103,614218.018869,"Block Group 2, Census Tract 341, Travis County, Texas","Block Group 2, Census Tract 341, Travis County, Texas"
484530342002,Block Group 2; Census Tract 342; Travis County; Texas,"Block Group 2, Census Tract 342, Travis County, Texas",39.4,57427.0,ACS 2024,57427.0,,61.0,0.0,G48045300342002,48,453,034200,2,1500000US484530342002,Block Group 2,G5030,S,345201.0,0.0,+30.4378031,-097.7478964,2910.36680758,345199.513858,"Block Group 2, Census Tract 342, Travis County, Texas","Block Group 2, Census Tract 342, Travis County, Texas"
484530343002,Block Group 2; Census Tract 343; Travis County; Texas,"Block Group 2, Census Tract 343, Travis County, Texas",44.9,250001.0,ACS 2024,250001.0,,38.0,31.0,G48045300343002,48,453,034300,2,1500000US484530343002,Block Group 2,G5030,S,1382367.0,0.0,+30.4433149,-097.8221276,6948.41459751,1382366.46002,"Block Group 2, Census Tract 343, Travis County, Texas","Block Group 2, Census Tract 343, Travis County, Texas"
484530344002,Block Group 2; Census Tract 344; Travis County; Texas,"Block Group 2, Census Tract 344, Travis County, Texas",32.8,62126.0,ACS 2024,62126.0,,16.0,0.0,G48045300344002,48,453,034400,2,1500000US484530344002,Block Group 2,G5030,S,1882082.0,0.0,+30.4423856,-097.8305597,7300.63897741,1882082.52945,"Block Group 2, Census Tract 344, Travis County, Texas","Block Group 2, Census Tract 344, Travis County, Texas"
484530346002,Block Group 2; Census Tract 346; Travis County; Texas,"Block Group 2, Census Tract 346, Travis County, Texas",30.5,62383.0,ACS 2024,62383.0,,210.0,13.0,G48045300346002,48,453,034600,2,1500000US484530346002,Block Group 2,G5030,S,1835507.0,0.0,+30.4067403,-097.8463350,6691.16913543,1835507.95289,"Block Group 2, Census Tract 346, Travis County, Texas","Block Group 2, Census Tract 346, Travis County, Texas"
484530347002,Block Group 2; Census Tract 347; Travis County; Texas,"Block Group 2, Census Tract 347, Travis County, Texas",44.3,150152.0,ACS 2024,150152.0,,22.0,25.0,G48045300347002,48,453,034700,2,1500000US484530347002,Block Group 2,G5030,S,2449518.0,0.0,+30.2227777,-097.8814398,7398.01770035,2449517.61316,"Block Group 2, Census Tract 347, Travis County, Texas","Block Group 2, Census Tract 347, Travis County, Texas"
484530348002,Block Group 2; Census Tract 348; Travis County; Texas,"Block Group 2, Census Tract 348, Travis County, Texas",43.2,173750.0,ACS 2024,173750.0,,35.0,9.0,G48045300348002,48,453,034800,2,1500000US484530348002,Block Group 2,G5030,S,2676067.0,0.0,+30.2014715,-097.8760185,12177.5973528,2676068.39035,"Block Group 2, Census Tract 348, Travis County, Texas","Block Group 2, Census Tract 348, Travis County, Texas"
484530349002,Block Group 2; Census Tract 349; Travis County; Texas,"Block Group 2, Census Tract 349, Travis County, Texas",43.5,250001.0,ACS 2024,250001.0,,61.0,29.0,G48045300349002,48,453,034900,2,1500000US484530349002,Block Group 2,G5030,S,2536065.0,145562.0,+30.3852660,-097.9023870,8815.62191788,2681627.07103,"Block Group 2, Census Tract 349, Travis County, Texas","Block Group 2, Census Tract 349, Travis County, Texas"
484530350002,Block Group 2; Census Tract 350; Travis County; Texas,"Block Group 2, Census Tract 350, Travis County, Texas",24.9,,,,,0.0,0.0,G48045300350002,48,453,035000,2,1500000US484530350002,Block Group 2,G5030,S,1661815.0,0.0,+30.3858404,-097.8771500,6231.67069155,1661813.94848,"Block Group 2, Census Tract 350, Travis County, Texas","Block Group 2, Census Tract 350, Travis County, Texas"
